id,account,account_screenname,account_location,account_followers,account_following,account_age_days,account_description,is_retweet,original_author,tweeted_on,count_retweeted,count_favorited,hashtags,tweet_text
1297400041649258496,Julie Mortenson,javajulies,"Orange County, California",1955,5002,3927,"DEMOCRAT! Global Citizen, ELCA Lutheran, Human Advocate, and Philanthropist. Build bridges not walls Will call anyone out if they use me for political reasons",0,javajulies,2020-08-23 05:07:29,0,0,GOP,@bamableu I wouldn’t trust all team members.  There are infiltrators.  All of a sudden I’m followed by #GOP supporters.  They can’t intimidate me.  I won’t be changing my vote.
1297399864276393984,Victoria,Ninavictoria_10,,3037,2987,4050,44  PRESIDENT BARACK OBAMA....  #uniteblue  🌊💙🇺🇸  #GoJoe...,0,Ninavictoria_10,2020-08-23 05:06:46,0,0,"GOP, Republicans, VoteThemAllOut2020",#GOP #Republicans #VoteThemAllOut2020 https://t.co/3v7BDT7jVk
1297399480023572480,Lori A,LA_Parenting,"Troy, Missouri",92,64,2278,"Catholic Christian US Army vet, mother of four, daycare provider",0,LA_Parenting,2020-08-23 05:05:15,0,1,"GOPConvention, GOP",#GOPConvention needs the NEW voices of the Right mixed in with our #GOP elected officials. 🇺🇸 https://t.co/KOKfiT8Y0O
1297399405281251328,MAEggert,eggertma,North Carolina,1517,1851,3374,"Was born, am living, have no plans to die in near future. Stop eggism! Peo. use pics of pets, kids, & cartoons, so don't diss my eponymous avatar! ;)",1,littledevil6663,2020-08-23 05:04:57,2,0,"Trump, GOP","#Trump #GOP
This is Impeached Traitor Trump's own sister. https://t.co/UAzBdYgMaW"
1297399239278858240,Himalayancat8,Himalayankat8,,76,55,932,Following the exploits of those in the know.,1,AprilDRyan,2020-08-23 05:04:17,1195,0,"RNCConvention, NeverTrump","There’s competition for @realDonaldTrump &amp; #RNCConvention as a counter-convention with #NeverTrump Republicans is happening at same time with speakers like @TaraSetmayer, @Shermichael_ @Scaramucci @Comey &amp; others. Details... https://t.co/iO4k9XVCJg

#Election2020 #CFP2020 #GOP"
1297399166121832448,jae heartlenn,jinxiejae,,121,43,3656,all this time I still have absolutely no fracking clue what I'm doing.,1,BigBlueWaveUSA,2020-08-23 05:04:00,31,0,,"Wow! THIS is Republicans doing what Republicans do best! Trample first amendment rights and engage in blatant #VoterSuppression to help Republicans throughout the state. Voting is a right (except in Tennessee) #BillLee is just another typical corrupt, southern #GOP governor. https://t.co/Ag8ron9ZGF"
1297399004007788544,"Mike Christensen, MCMP, CNU-A, AICP Candidate",MRC_SLC,"Salt Lake City, Utah",3140,421,3587,"Executive Director of https://t.co/6qBmKnLRLL, home of @LinkUtah. 2018 @UUtah alumnus. Based at @HUBSaltLake. Member of @NewUrbanism, @StrongTowns, and @RailPassengers.",1,BennettCartoons,2020-08-23 05:03:21,76,0,"republicanparty, GOP, Republicans, GOPCorruption, VoterSuppression, ElectionRigging",8/23/2020- Coach Trump #republicanparty #GOP #Republicans #GOPCorruption #VoterSuppression #ElectionRigging #ElectionTampering #2020Election #2020Elections https://t.co/pxSx65twN0 https://t.co/R7BSsl4OWh
1297398975151124480,Diana O,Deedee15644,USA,598,817,3497,"From Pittsburgh, PA",1,AprilDRyan,2020-08-23 05:03:14,1195,0,"RNCConvention, NeverTrump","There’s competition for @realDonaldTrump &amp; #RNCConvention as a counter-convention with #NeverTrump Republicans is happening at same time with speakers like @TaraSetmayer, @Shermichael_ @Scaramucci @Comey &amp; others. Details... https://t.co/iO4k9XVCJg

#Election2020 #CFP2020 #GOP"
1297398772113256448,Trump_is_Tool_of_Putin,ExploreWander,,31,20,1766,Wandering and exploring the world we live. Trying to understand people and cultures,0,ExploreWander,2020-08-23 05:02:26,0,1,"TrumpCrimeFamily, GOPComplicitTraitors, GOP, VoteBidenHarrisToSaveAmerica","@ProjectLincoln It’s basically a #TrumpCrimeFamily and #GOPComplicitTraitors - #GOP = Trump family - no former presidents, no real conservatives just a bunch of criminals - Lincoln is turning in his grave. #VoteBidenHarrisToSaveAmerica"
1297398704907923456,Beth Arsenault,barsenault4,,97,529,2195,,1,AprilDRyan,2020-08-23 05:02:10,1195,0,"RNCConvention, NeverTrump","There’s competition for @realDonaldTrump &amp; #RNCConvention as a counter-convention with #NeverTrump Republicans is happening at same time with speakers like @TaraSetmayer, @Shermichael_ @Scaramucci @Comey &amp; others. Details... https://t.co/iO4k9XVCJg

#Election2020 #CFP2020 #GOP"
1297398590340571136,Biden/Harris = Sanity in the White House,feloneouscat,International Space Station,1414,1193,3041,Plays with horses. Rated PG-17. “If I wanted government in my body I’d fuck a politician.” #ProChoice #Feminist #Resist #BLM #Democracy #Testing #SnarkyB...,1,rogerlsmith,2020-08-23 05:01:43,2,0,,"Georgia voters receiving an absentee ballot that couldn't be delivered are now listed as 'inactive'.  That's ridiculous!  Another #GOP attempt at voter suppression.  If you live in Georgia, double check your voting eligibility NOW!"
1297398548812701701,Jill Lewis,GKJill,"Flavortown, OH USA",13489,13525,2673,"Independent Animal Welfare Advocate, Vegan, Feminist  
#OhioForBiden 
#MeToo #BlackLivesMatter #GunControl #ClimateAction #FBR #FuckICE #TrumpIsADisgrace",1,littledevil6663,2020-08-23 05:01:33,2,0,"Trump, GOP","#Trump #GOP
This is Impeached Traitor Trump's own sister. https://t.co/UAzBdYgMaW"
1297398340376723458,littledevil666,littledevil6663,Hell,3031,4993,602,"""You can't promote principled anti-corruption action without pissing-off corrupt people."" - George Kent",0,littledevil6663,2020-08-23 05:00:43,2,2,"Trump, GOP","#Trump #GOP
This is Impeached Traitor Trump's own sister. https://t.co/UAzBdYgMaW"
1297398299905884160,gnomiedontplaythat,gnomiedontplay,,1233,1349,498,Gnome enthusiast•gardener•coffee addict•military spouse•resister•supporter of human rights•BLM Advocate•LGBTQIA Advocate•Families belong together•,0,gnomiedontplay,2020-08-23 05:00:33,0,1,"GOP, LiberalsWillRise, GOPConvention, LibertarianTwitter, thenewparty, Democrats, BlueWave2020","I wonder if the #GOP realizes that their failure to produce viable nominees, is going to launch a strong third party in the next election. Perhaps the only good thing to come from this. #LiberalsWillRise #GOPConvention #LibertarianTwitter #thenewparty
#Democrats #BlueWave2020"
1297398289571155973,Roger Smith,rogerlsmith,"Grand Rapids, Michigan",11507,11797,4197,"Software engineer, science geek, computer nerd, liberal, skeptic & cat lover.  

#NotMyPresident 
#TheResistance 
#atheist
#rogeronmusic
#FBR
#PRU",0,rogerlsmith,2020-08-23 05:00:31,2,4,GOP,"Georgia voters receiving an absentee ballot that couldn't be delivered are now listed as 'inactive'.  That's ridiculous!  Another #GOP attempt at voter suppression.  If you live in Georgia, double check your voting eligibility NOW!"
1297398022079426562,💙🦋Coleen💙🦋,Cmm09672,"New Jersey, USA",13593,11699,1066,"I'm a ♎ love 🐕, 🎶, & Crocheting 🧶 . 💖 & ☮️ 🚫 DM's! 🌊 4 @UrielMahdi #AngelsResist #ResistHate #FBR #Resistance #Sjogrens ♿ 😇🦋RIP Lani😇🦋",1,donnasfineart,2020-08-23 04:59:27,6,0,"TrumpIsALiar, Nov3","@eddsmitty 3/6
#TrumpIsALiar &amp; will do ANYTHING to make SURE he wins on #Nov3 

Today the @HouseDemocrats —I hope
 1 or 2 #GOP —passed a BILL for funding an IMPORTANT #USPSisEssential for 🇺🇸

He’s made it clear with BULLSHIT reasons WHY he’ll #veto the #Funding the #USPS desperately needs!"
1297397829938417664,Jay Snarks 🌊,buf2srq2,Somewhere in the 34209,1222,2502,4262,🇺🇸 USA  🌊 #VoteBlueNoMatterWho  ✊🏿 #BLM  😷 #WearAMask  📬 #SaveTheUSPS  🏳️‍🌈 #LGBT  💍 Married To @buf2srq  🌊 #BidenHarris2020,0,buf2srq2,2020-08-23 04:58:41,0,0,GOP,@RepMattGaetz The radical right hides a 12-year-old undocumented Cuban boy in his apartment for seven years and has daddy fix his DUIs while voting with other #GOP hypocrites to throw undocumented children in cages unless they agree to hide in an apartment and play with Matt for seven years. https://t.co/ANYOofyHYy
1297397708152549376,Florence Kitty,FlorenceKitty,,2577,3139,4208,"Progressive--interested in environmental issues, natural health, gardening, education, WI politics. Packers fan. Animal lover",1,AprilDRyan,2020-08-23 04:58:12,1195,0,"RNCConvention, NeverTrump","There’s competition for @realDonaldTrump &amp; #RNCConvention as a counter-convention with #NeverTrump Republicans is happening at same time with speakers like @TaraSetmayer, @Shermichael_ @Scaramucci @Comey &amp; others. Details... https://t.co/iO4k9XVCJg

#Election2020 #CFP2020 #GOP"
1297397650648702976,💙🦋Coleen💙🦋,Coleen40870651,"New Jersey, USA",103,135,117,"I love music, dogs and crocheting 💖 & ☮️ 🚫 DM’s 💙🦋 #Resist #StrongerTogether #SjogrensSyndrome @Cmm09672 alt 💙😇🦋 RIP Lani 💙😇🦋",1,donnasfineart,2020-08-23 04:57:59,6,0,"TrumpIsALiar, Nov3","@eddsmitty 3/6
#TrumpIsALiar &amp; will do ANYTHING to make SURE he wins on #Nov3 

Today the @HouseDemocrats —I hope
 1 or 2 #GOP —passed a BILL for funding an IMPORTANT #USPSisEssential for 🇺🇸

He’s made it clear with BULLSHIT reasons WHY he’ll #veto the #Funding the #USPS desperately needs!"
1297397442560831489,tejaswoman,tejaswoman,"Texas, USA",1417,3949,4603,"Teacher, singer, voice actress

*Users whose tweets / bios contain symbolism or patterns associated with bots & trolls = blocked to prevent targeting.",0,tejaswoman,2020-08-23 04:57:09,0,1,"DNC2020, GOP","@KevinMKruse @DNC @MichelleObama @CoryBooker @KamalaHarris @RepAOC @SenCortezMasto @SenDuckworth @GovMLG @WhipClyburn @DrBiden @Mike_Pence @NikkiHaley @DonaldJTrumpJr @EricTrump @IvankaTrump @TiffanyATrump @SenatorTimScott @SenJoniErnst @KristiNoem @GOPLeader @GovAbbott @GovRonDeSantis @dougducey @GOP @ElenaMMoore #DNC2020?
Of 45 senators, 9 spoke (that's 20% vs. 4% — and #GOP has 23 seats to defend!)
Of 232 reps, 5 had key slots, not counting the 3 in the ""next gen"" keynote.
5 of 24 current governors—plus a REPUBLICAN fmr gov/prez candidate
3 living presidents

No contest for this indy. https://t.co/MRCEWdEu35"
1297397410948435968,Krista Sparks,KristaSparks95,Adirondacks,768,546,1301,"50 + Fabulous! Wife of Army Vet, Mom of 3 ,  Educator,  Fibromyalgia & POTS Warrior, Army Mom, SUNY Cobleskill, SUNY Plattsburgh, Nova Southeastern , BITCOIN!",1,Lululand777,2020-08-23 04:57:01,1,0,"NY21, GOP",@wdtnews @EliseStefanik What an embarrassment for #NY21. Not thrilled to have a #GOP rep but really disturbed to have one so blinded by ambition that she's lost all common sense &amp; decency.
1297397344397393928,Marcia Gascho,magascho,indianapolis,498,1311,3190,"I love Korean dramas, traveling on Route 66, writing articles for IndyKorea magazine, studying about Germany and volunteering for Indiana Landmarks.",1,AprilDRyan,2020-08-23 04:56:46,1195,0,"RNCConvention, NeverTrump","There’s competition for @realDonaldTrump &amp; #RNCConvention as a counter-convention with #NeverTrump Republicans is happening at same time with speakers like @TaraSetmayer, @Shermichael_ @Scaramucci @Comey &amp; others. Details... https://t.co/iO4k9XVCJg

#Election2020 #CFP2020 #GOP"
1297397279041753088,TheAwkwardRepublican,TheAwkwardGOP,USA,3800,4645,1635,"If a Republican comes into power, we can kiss this country goodbye. Visit our shop and stay prepared for IF that day comes.",1,Trueusapatriot3,2020-08-23 04:56:30,1,0,Trup,"With @SenateGOP under #Trup pawn @senatemajldr  blocking @USPS  funding pay by @HouseDemocrats  , it is clear that @SenatorCollins , @SenMcSallyAZ , @Sencorygardner &amp; other #GOP senators don’t care  about American #voters potentialy denim the right.  #Trump &amp;  @GOP"
1297397211555225600,Chris Calabro,diegocala,"Denver, CO",370,1027,4152,#Marketing Manager | #Banjo Player | #Swimdad | #Coloradolife,0,diegocala,2020-08-23 04:56:14,0,0,GOP,@Acosta LIE @realDonaldTrump #GOP
1297397176507801600,Dr. Muqtedar Khan,MuqtedarKhan,,2158,1066,3867,"Professor, University of Delaware. Author: Islam and Good Governance. Youtube: https://t.co/H4AnLJIbFD",0,MuqtedarKhan,2020-08-23 04:56:06,0,0,"GOP, GOPConvention, DNCConvention, DNCConvention2020, DNC2020, DNCConvention","#GOP lacks stars. Trump tp speak everyday at the GOP convention! LOL. #GOPConvention #DNCConvention #DNCConvention2020 #DNC2020 #DNCConvention 
https://t.co/hCnNNrd63V"
1297397062443479045,AIU,TrentU23947054,,41,330,74,💪STRONG Mom raising a teen&a child on the spectrum/stage 4 cancer warrior/ spouse of a front line physician/ believes in 💜✌️/Hawaii is my happy place🐠🌴🏄‍♀️,0,TrentU23947054,2020-08-23 04:55:38,0,0,"trump, TrumpHasNoPlan, TrumpThreatensAmerica, TrumpCrimeFamily, TrumpCrimeSyndicate, USPS, GOPBetrayedAmerica, GOP, DNC, MaryTrump, COVIDー19",#trump #TrumpHasNoPlan #TrumpThreatensAmerica #TrumpCrimeFamily #TrumpCrimeSyndicate #USPS #GOPBetrayedAmerica #GOP #DNC #MaryTrump #COVIDー19 https://t.co/VUNpX8j7s8
1297397024451510272,M. F. G.,Trueusapatriot3,,2,13,1841,Earthjustice104,0,Trueusapatriot3,2020-08-23 04:55:29,1,0,"Trup, GOP, voters, Trump","With @SenateGOP under #Trup pawn @senatemajldr  blocking @USPS  funding pay by @HouseDemocrats  , it is clear that @SenatorCollins , @SenMcSallyAZ , @Sencorygardner &amp; other #GOP senators don’t care  about American #voters potentialy denim the right.  #Trump &amp;  @GOP"
1297396976841965568,V. V. Saichek,VVSaichek,T.A R.D.I.S.,7089,7778,2621,"Supporting every voice fighting for Truth, Justice & the Americian Way. Artist/Writer/Reader. #AsAboveSoBelow. #animalrescue #Savethechildren #ImpeachTheMFT",0,VVSaichek,2020-08-23 04:55:18,0,0,"realDonaldTrump, realDonaldTrump, GOP, DeathByPoisonOleander, COVID19, GOPConvention","#realDonaldTrump says he is the light &amp; life of JOY, not like those mean old dems! #realDonaldTrump's Fart of Luv Suck-up Tour will be a #GOP hand-job, where ghoulish clowns push using #DeathByPoisonOleander to stop #COVID19 by dieing first. #GOPConvention https://t.co/lK5RgOnRbV"
1297396849662361601,Lorena Covfefe♡♡♡ #MAGA,LorenaAshcroft,GEORGIA,22748,23741,2433,"CHRISTIAN, AMERICAN PATRIOT, ARTIST, DAUGHTER OF A NAVAL HERO, MOM OF AN ARMY HERO. DACHSHUND LOVER. RETIRED FLIGHT 
ATTENDANT #MAGA Loves vintage Barbies.",1,MRCJUSTRIDEIT,2020-08-23 04:54:48,7,0,"BreakingNews, trump2020, louiselucas","🔴 #BreakingNews :Virginia State Senator Charged With Multiple FELONIES for Destroying Statues.
 #trump2020 #louiselucas #news #politics #democrats #KAGA2020 #newsandpolitics #virginia  #gop  #protests #riots #anarchists #agitators #confederatestatues 

https://t.co/7ipQyqhHH9"
1297396809833295873,BobbybluMonk 🇺🇸,86e8bac5c96f425,Babylon,46,73,2205,,1,FirstThemNEWS,2020-08-23 04:54:38,1,0,"gop, NoAntiBlackRacism","Honest opinions only #gop 
#NoAntiBlackRacism https://t.co/GUAgr1l6gW"
1297396712554868738,Lorena Covfefe♡♡♡ #MAGA,LorenaAshcroft,GEORGIA,22748,23741,2433,"CHRISTIAN, AMERICAN PATRIOT, ARTIST, DAUGHTER OF A NAVAL HERO, MOM OF AN ARMY HERO. DACHSHUND LOVER. RETIRED FLIGHT 
ATTENDANT #MAGA Loves vintage Barbies.",1,MRCJUSTRIDEIT,2020-08-23 04:54:15,19,0,"BreakingNews, kag2020","🔴 #BreakingNews  A 19 Year Old Democrat Who Embraced Revenge Porn &amp; Bullying Just Won His Primary In Kansas❗

#kag2020 #kag #maga2020 #DemocratsAreDestroyingAmerica #dems #trump #trump2020 #gop #votegop #republicans #conservatives #mailinballots 

https://t.co/Amx6hBt2v2"
1297396689892814855,Tamra De La Fleche,tjpdelafleche,United States of America,484,272,2788,"Tubing down the Salt River
American, Christian, Republican #MAGA #KAG #TRUMP2020",0,tjpdelafleche,2020-08-23 04:54:09,0,0,GOP,@realDonaldTrump @GOPChairwoman #GOP https://t.co/4QYgTzPyCP
1297396429506273281,Brian J. Symes,brianjsymes,"Ahwatukee, AZ",2748,2589,4123,"Licensed Mortgage Originator, member of the Ahwatukee Foothills Village Planning Committee, huge Dream Theater fan & car enthusiast.",1,jasonrosepr,2020-08-23 04:53:07,1,0,media,"NEW POLITICAL DRINKING GAME: Take a shot or swig every time a leading Democrat, surrogate or ally in #media refers to going’s on during upcoming #GOP convention as “dark.”  In marked contrast to Weekend at Biden’s last week where everything was shits and giggles."
1297396408920584192,#GlobalTeamARTProject,ShareAwakening,The Universe,123388,125093,3685,"PEACE, LOVE, UNDERSTANDING, Quotes, Meditations & Blessings. New Age of Global Heart Awakening - Peace Love Truth Compassion 2020 DNA #Organic #Love #Vibration",1,theangiestanton,2020-08-23 04:53:03,183,0,,Everyone say Hi to Marci McCarthy the Trump Victory Finance Committee Chairwoman for DeKalb County . I’m so grateful to have their support! Stanton King For Congress let’s GO 🇺🇸 #Gop #Atlanta #5thDistrict https://t.co/3txYFkXT3r
1297396355665518592,STOP TRUMP - Voters For Ethics 🇺🇸,VotersForEthics,Follow Us On Facebook,1116,537,4076,Standing up to corporate power and holding government accountable. Demanding transparency & accountability in government. #VoteForEthics #USA,0,VotersForEthics,2020-08-23 04:52:50,0,1,"VoteBlue, Bluewave, Biden, harris, HarrisBiden2020, BidenHarris, BidenHarris2020, GOP, MAGA, Trump, Donaldtrump, TrumpVirus, MaryTrump, WhiteHouse, Russia, Putin",#VoteBlue #Bluewave #Biden #harris #HarrisBiden2020 #BidenHarris #BidenHarris2020 #GOP #MAGA #Trump #Donaldtrump @realDonaldTrump @POTUS #TrumpVirus #MaryTrump #WhiteHouse #Russia #Putin https://t.co/qWtQ3ZCtFD
1297427095136632832,Gettriggeredhypehouse,gettriggeredHH,In Your Head Rent Free,4,19,98,Your least favorite kind of POC. A Republican one. Most people don’t actually have factual evidence on why they hate Trump.,0,gettriggeredHH,2020-08-23 06:54:59,0,0,"Trump2020, MAG, KAG, Republican","I don’t understand how liberals can say “I think Joe will do more for this country then Trump could”. Like really? That bag of dust has been in politics for 40+ years. If he were to actually do something it would have already been done.
#Trump2020 
#MAG
#KAG 
#Republican"
1297426895391293441,🇸🇪🇪🇺 🌊The Tall Swede 🌊🇪🇺🇸🇪,TheTallSwede,Sweden,15198,16706,974,"Husband~Dad~Religion? No, I prefer humanity~Feminist~Dual citizen kids 🇸🇪🇺🇸 #TheResistance #GunControl #ProChoice #ClimateAction #GoodTrouble ⛔️Lists",0,TheTallSwede,2020-08-23 06:54:11,0,0,Republican,"Is this the #Republican Dream Team? 😂👏
@GOP @GOPconvention https://t.co/mwcCA2clkv"
1297426162650689537,🌸☮🇺🇸PINK🌸1963🌸DSW🌸,PINK1963DSW,BRYANT AR/Ark,1905,5000,2139,"I ALWAYS LIKE TALL GIRLS THEY HAVE TO BE BARE FOOT MEASUREMENT HEIGHT OF 6'-5""or 1.9558 #metres TALL I'M 5'-10""or 1.780 #metres TALL MY FAVORITE COLOR IS PINK",1,0161Festival,2020-08-23 06:51:16,4,0,,"0161 Festival are saddened to hear that Stuart Christie - who, aged 18, tried to assassinate General Franco - has passed away yesterday afternoon, aged 74.

Rest In Power. #franco #spain #antifascist #republican #freedom #0161festival https://t.co/DzL7IAUoQI"
1297425622449434624,Diana Bialkowski,DianaBialkowski,,24062,24727,1843,"Pro-Life,Wife,Mom,DiDi to 5,Love GOD,Country,Family,Israel. https://t.co/AHZa7nQl5H better place than USA!I livedSharia,don’t bother telling me it’s good it isn't.MAGA",1,RobertChernin,2020-08-23 06:49:08,19,0,"KAG, KAG2020","How many patriots love this country and will never stop fighting for it? Like and retweet if you do 🇺🇸🇺🇸

#KAG #KAG2020 #republican #conservative #Patriots #GodBlessAmerica #American #USA #AllLivesMatter #AmericanExceptionalism"
1297425586860756992,sarainitaly🍉🍒🍹🌞,sarainitaly,Italy,1699,2297,4190,"American living in Italy. Interests include politics, fixer upper/flip and true crime shows, sewing, baking, shoes and the color pink. Parler: @sarainitaly",1,Sophist2020,2020-08-23 06:48:59,3,0,,"@LafaceTony @icecube The “cages” were literally put in place during the @BarackObama administration. @realDonaldTrump has literally given record funding to #HBCUs. I’m not telling you to vote #republican, I’m telling you #liberals are not on your side."
1297425523002482689,Rachel,RachWalters,Indiana,11,104,4013,#Girlfriend of @TaddtheRad #MAGApatriot #Trump2020 #MakeAmericaGreatAgain #MAGA #downwithfakenews,0,RachWalters,2020-08-23 06:48:44,0,0,"ThatsMyPresident, Republican, RaisedRight, ProudRepublican, Trump2020, Vote4Trump",#ThatsMyPresident #Republican #RaisedRight #ProudRepublican #Trump2020 #Vote4Trump https://t.co/oGMt6FEoi8
1297425210308587521,Michael Goldschlager,MGoldschlager,"Perth, Western Australia",1489,1400,3685,"Expat American, concert cellist, ABC recording artist, political writer, TED/keynote speaker, uni lecturer Principles before personalities.I RT rather than Like",0,MGoldschlager,2020-08-23 06:47:29,0,0,"Republican, PresidentChange, BidenHarris2020Landslide",Two hurricanes and a #Republican convention in one week...the sheer magnitude of the destructive power of this confluence boggles the mind. Time for #PresidentChange #BidenHarris2020Landslide https://t.co/qkRu48uSvs
1297424616563056640,Gettriggeredhypehouse,gettriggeredHH,In Your Head Rent Free,4,19,98,Your least favorite kind of POC. A Republican one. Most people don’t actually have factual evidence on why they hate Trump.,0,gettriggeredHH,2020-08-23 06:45:08,0,0,"BuildThatWall, Trump2020, Republican","Liberals say we don need a wall. “Oh the wall won’t do anything”. Clearly didn’t take history lessons. One of the reasons China is even still standing to this day is because they built the “Great Wall of China.”
#BuildThatWall 
#Trump2020 
#Republican"
1297420508225400833,Dudley⭐️⭐️⭐️,DoedoebirdD,,392,457,2315,"libertarian who loves music, hockey, hiking, black olives, art, nature...",1,DMashak,2020-08-23 06:28:48,1,0,"2020Election, QAnon, Miltia, 2A, MNCD6, Conservative","1/3 IMHO, OUR MINNESOTA ELECTIONS ARE RIGGED https://t.co/2FkVcuGr4M #2020Election #QAnon #Miltia #2A #MNCD6 #Conservative #Liberal #MAGA #Boomers #Millennials #GenZ #Teen #College @WayneDupreeShow @realDonaldTrump  @MNCourts @USSupremeCourt #Republican #Democrats #YellowVest https://t.co/h5R30eUrEe"
1297419569506783232,Don Mashak,DMashak,"Minneapolis, Minnesota USA",125242,139037,4666,"Don Mashak,The Cynical Patriot #NaturalLaw #Constitution #GDI @GOP @LPNational @TheDemocrats  @WETHEPEOPLETAR #MILITARY #Militia #TEAParty #OWS See User Guide",0,DMashak,2020-08-23 06:25:04,1,1,"2020Election, QAnon, Miltia, 2A, MNCD6, Conservative, Liberal, MAGA, Boomers, Millennials, GenZ, Teen, College, Republican, Democrats, YellowVest","1/3 IMHO, OUR MINNESOTA ELECTIONS ARE RIGGED https://t.co/2FkVcuGr4M #2020Election #QAnon #Miltia #2A #MNCD6 #Conservative #Liberal #MAGA #Boomers #Millennials #GenZ #Teen #College @WayneDupreeShow @realDonaldTrump  @MNCourts @USSupremeCourt #Republican #Democrats #YellowVest https://t.co/h5R30eUrEe"
1297419018530426880,Don Mashak,DMashak,"Minneapolis, Minnesota USA",125242,139037,4666,"Don Mashak,The Cynical Patriot #NaturalLaw #Constitution #GDI @GOP @LPNational @TheDemocrats  @WETHEPEOPLETAR #MILITARY #Militia #TEAParty #OWS See User Guide",0,DMashak,2020-08-23 06:22:53,0,0,"2020Election, QAnon, Miltia, 2A, MNCD6, Conservative, Liberal, MAGA, Boomers, Millennials, GenZ, Teen, College, Republican, Democrats, YellowVest",3/3 NUESTRAS ELECCIONES DE MN ESTÁN PREPARADAS https://t.co/6apUu2NhDJ #2020Election #QAnon #Miltia #2A #MNCD6 #Conservative #Liberal #MAGA #Boomers #Millennials #GenZ #Teen #College @WayneDupreeShow @realDonaldTrump  @MNCourts @USSupremeCourt #Republican #Democrats #YellowVest https://t.co/XfvxD69qDL
1297418956106543104,Don 💰 Big Don T 🇷🇺 ©️,BigDonTee,"Washington, DC",2773,1638,1357,"Satirical tweets, Don of the @GOP Syndicate, #pimperor, Make America Medieval Again #MAMA, Retweets ≠ endorsements, #Goldshirt commander-in-chief",1,DMashak,2020-08-23 06:22:38,1,0,"2020Election, QAnon, Miltia, 2A, MNCD6, Conservative",1/3 NUESTRAS ELECCIONES DE MN ESTÁN PREPARADAS https://t.co/6apUu2NhDJ #2020Election #QAnon #Miltia #2A #MNCD6 #Conservative #Liberal #MAGA #Boomers #Millennials #GenZ #Teen #College @WayneDupreeShow @realDonaldTrump  @MNCourts @USSupremeCourt #Republican #Democrats #YellowVest https://t.co/YP5BCrQP2O
1297418905871237120,Don Mashak,DMashak,"Minneapolis, Minnesota USA",125242,139037,4666,"Don Mashak,The Cynical Patriot #NaturalLaw #Constitution #GDI @GOP @LPNational @TheDemocrats  @WETHEPEOPLETAR #MILITARY #Militia #TEAParty #OWS See User Guide",0,DMashak,2020-08-23 06:22:26,0,0,"2020Election, QAnon, Miltia, 2A, MNCD6, Conservative, Liberal, MAGA, Boomers, Millennials, GenZ, Teen, College, Republican, Democrats, YellowVest",2/3 NUESTRAS ELECCIONES DE MN ESTÁN PREPARADAS https://t.co/6apUu34Svh #2020Election #QAnon #Miltia #2A #MNCD6 #Conservative #Liberal #MAGA #Boomers #Millennials #GenZ #Teen #College @WayneDupreeShow @realDonaldTrump  @MNCourts @USSupremeCourt #Republican #Democrats #YellowVest https://t.co/jGne5uFZaX
1297418802767036416,Don Mashak,DMashak,"Minneapolis, Minnesota USA",125242,139037,4666,"Don Mashak,The Cynical Patriot #NaturalLaw #Constitution #GDI @GOP @LPNational @TheDemocrats  @WETHEPEOPLETAR #MILITARY #Militia #TEAParty #OWS See User Guide",0,DMashak,2020-08-23 06:22:02,1,0,"2020Election, QAnon, Miltia, 2A, MNCD6, Conservative, Liberal, MAGA, Boomers, Millennials, GenZ, Teen, College, Republican, Democrats, YellowVest",1/3 NUESTRAS ELECCIONES DE MN ESTÁN PREPARADAS https://t.co/6apUu2NhDJ #2020Election #QAnon #Miltia #2A #MNCD6 #Conservative #Liberal #MAGA #Boomers #Millennials #GenZ #Teen #College @WayneDupreeShow @realDonaldTrump  @MNCourts @USSupremeCourt #Republican #Democrats #YellowVest https://t.co/YP5BCrQP2O
1297416288742936576,Neil Naessens,medjak40,Australia,2710,2382,3710,"Ex-journalist, lived and worked in 10 countries, living in North Queensland after a lifetime of ceaseless wander. Shocked and dismayed at the rise of the right.",0,medjak40,2020-08-23 06:12:02,0,0,"Republican, Trump","Many people who had voted #Republican all their lives saw no reason why they would change in 2016. #Trump had said some strange things now and then, but hey, he was the Republican choice so it should be OK. 
This time, on November 3, they have no excuse for repeating that mistake"
1297415054124408832,NotRushin,not_rushin,,37,245,693,"to be able to think clearly, one needs to read. a lot. and well.",0,not_rushin,2020-08-23 06:07:08,0,0,"antismitic, America, leftist, racists, republican, Jews, antiisrael, BDS","#antismitic #America. These are not #leftist, these are the #racists Qanon on the right, that #republican #Jews ignore while focusing on #antiisrael #BDS ignoring those who seek us dead. https://t.co/DAl1MOh1nE"
1297412504365277189,nick gausepohl,nick41005,"Memphis, TN",14,82,4043,living the dream one day at a time,1,Porter_Anderson,2020-08-23 05:57:00,44,0,Republican,"Media: @JohnJHarwood to @donlemon points out on the @GOPConvention, ""They don't have in the #Republican party a roster of elder statesmen and -women  to testify to @realDonaldTrump. There certainly won't be any seasoned #Democrats coming on for #Trump."" https://t.co/JYSIa5Q8cf"
