,id,account,account_screenname,account_location,account_followers,account_following,account_age_days,account_description,is_retweet,original_author,tweeted_on,count_retweeted,count_favorited,hashtags,tweet_text
10,1297177957966811136,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-22 14:25:00,19508,148079,,"To everyone celebrating the Hindu festival of Ganesh Chaturthi in the U.S., India, and around the world, may you overcome all obstacles, be blessed with wisdom, and find a path toward new beginnings."
11,1296969081745154049,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-22 00:35:00,9932,74827,,"I have always believed you can define America in one word: Possibilities. 
 
In America, everyone should be given the opportunity to go as far as their dreams and God-given ability will take them."
12,1296960021947916290,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 23:59:00,4246,22124,,"Together, we can and will rebuild our economy. And when we do, we'll not only build it back — we'll build it back better. https://t.co/ieky2t09KE"
13,1296949200567992321,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 23:16:00,6582,33286,,Donald Trump has failed to protect the American people — and that is unforgivable. https://t.co/cyYCdmeX6T
14,1296944670765809665,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 22:58:00,5087,26197,,.@DrBiden and I are keeping all those affected by the wildfires in California in our prayers. Please heed the warnings from local officials and stay safe. https://t.co/F9QaGQIbcV
15,1296934352710901760,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 22:17:00,28836,212737,,"Brayden — When I was growing up, my mom always told me that bravery resides in every heart and that someday it will be summoned. Well, you summoned yours last night and showed the whole world that your stutter doesn't define you. I couldn't be prouder. https://t.co/61eAOjraHq"
16,1296924538077233152,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 21:38:00,2054,9728,,"Folks, it's been a big week. To celebrate, and to help elect Democrats up-and-down the ballot, @KamalaHarris, @DrBiden, @DouglasEmhoff and I are hosting a grassroots fundraiser.

We'd love to see you there. Chip in to join us: https://t.co/j21aLLRH7H https://t.co/caN5dsqBeg"
17,1296858855331127298,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 17:17:00,7920,40224,,"I give you my word: if you entrust me with the presidency, I will draw on the best of us instead of the worst. I will be an ally of the light instead of the darkness, and we will once again be united in our love for America and for each other.

Join us: https://t.co/gnaFCAUzju https://t.co/OBaF3qRu24"
18,1296828908210286592,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 15:18:00,10800,44953,,"Donald Trump continues to cozy up to Russia while Putin persecutes civil society and journalists. 

Now, opposition leader Alexei Navalny is in a coma after being poisoned. It's unacceptable. 

Unlike Trump, I'll defend our democratic values and stand up to autocrats like Putin. https://t.co/OLjoGDaG4f"
19,1296662561740353536,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 04:17:00,2834,16751,,"You placed your faith in our campaign and I can’t thank you enough. I’m grateful for your support and honored to be the Democratic nominee.

With 75 days left, we’ve got to get to work. Chip in to help us win: https://t.co/Kkref2smgA"
20,1296660462533251073,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 04:08:39,11801,61810,,"May history be able to say that the end of this chapter of American darkness began here, tonight as love and hope and light joined the battle for the soul of the nation. https://t.co/Pdk8c75ATr"
21,1296656158745296896,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 03:51:33,6720,37175,,"Character is on the ballot. Compassion is on the ballot. Decency, science, democracy.

They are all on the ballot. https://t.co/eRVvX6eD2M"
22,1296655395428208642,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 03:48:31,4917,30673,,"This campaign isn't just about winning votes. 

It's about winning the heart, and yes, the soul of America. https://t.co/0wpuAEUzum"
23,1296652865574965248,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 03:38:28,19133,121836,,"Our president has failed in his most basic duty to this nation. 

He failed to protect us.
He failed to protect America.
And that is unforgivable."
24,1296652312820285446,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 03:36:16,20115,158954,,"Who we are as a nation, what we stand for, and who we want to be — that's on the ballot this November."
25,1296647615447207939,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 03:17:36,45278,500359,,It is with great honor and humility that I accept this nomination for President of the United States of America.
26,1296640164274548737,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 02:48:00,8586,85194,DemConvention,I love you girls so much. I couldn’t be prouder to be your Pop. #DemConvention https://t.co/SyIBZuP8mW
27,1296638402788339712,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 02:41:00,7808,54255,DemConvention,".@StephenCurry30 and @ayeshacurry: Thank you for your support. When I’m president, you and your family are welcome at the White House any time.

And, Riley and Ryan, the Vice President will be @KamalaHarris. I think you’ll really like her. #DemConvention https://t.co/0sueYneJF4"
28,1296632614636253184,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 02:18:00,9358,66607,DemConvention,"Beau is with me every single day. If he was here tonight, he would remind me ‘just be who you are.’ I’m a better person because of him. #DemConvention https://t.co/MMP6gCDeJS"
29,1296621289935781889,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 01:33:00,7397,38360,DemConvention,"John Lewis was a dear friend. He was the best of who we are and what we can become. And he held onto the promise of this country until his final breath. We miss you, John. #DemConvention https://t.co/fRAr5Mijst"
30,1296609450422226944,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 00:45:57,2798,11577,,"We’ve been tested. This is a critical moment. Tonight, we’ll take the next step to restore leadership to this country and the White House.   Watch live: https://t.co/ASV0vXUeQi"
31,1296609210252304386,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 00:45:00,1115,6097,DemConvention,"I’m inspired to see folks from across the country coming together for the #DemConvention. 

I'm more confident than ever we can beat Donald Trump — but we have to stand together. If you're with us, chip in today: https://t.co/K6ESiCUYp1"
32,1296605436691456001,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 00:30:00,11686,78064,Muharram,"As our Muslim friends and neighbors mark the start of the Islamic New Year and honor the sacrifice made during the holy month of #Muharram, let us all recommit to standing together in the struggle for compassion, equality, and justice."
33,1296599144119914499,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-21 00:05:00,2135,12895,,It's the honor of my life to be the Democratic nominee for President of the United States. Tune in at 9 PM ET as I deliver my acceptance speech: https://t.co/xk0GcSpr50 https://t.co/8CyUWC4K6j
34,1296591594431209472,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 23:35:00,6814,49713,,"I first ran for Senate when I was 29 years old, and I’m as optimistic about our future now as I was then. 

It’s time to set our nation on a new path. One where we finally live up to our highest ideals and everyone has a fair shot to get ahead."
35,1296583289780801536,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 23:02:00,1636,7909,DemConvention,"Folks, it's the final night of the #DemConvention and @TeamJoe is hosting an after party that you won't want to miss.

Sign up to join us: https://t.co/GfzjO7Rx6J"
36,1296552589106937856,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 21:00:00,4106,16313,,"The story of this campaign has had its ups and downs, but through its course we’ve brought our party and nation together. Now, it’s time for the final chapter.

Let’s do this. https://t.co/FDEszl2lpD"
37,1296538746171449344,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 20:05:00,6486,33162,,"From my days as a public defender to my time as Vice President — I’ve dedicated my entire life to serving this country, and I’m not done yet. https://t.co/1Ojc7u7dS0"
38,1296527421391298560,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 19:20:00,2009,12159,,"Tonight, I'll officially accept the nomination to be President of the United States of America. Before my speech, join us for a Grassroots Fest featuring James Taylor and Doug Emhoff.

Chip in now to reserve your spot: https://t.co/Vxch9xBxz7 https://t.co/xG4JRePFDE"
39,1296511566888579072,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 18:17:00,2219,11637,,"When I first launched my campaign, I said we're in a battle for the soul of this nation.
 
As I accept the nomination tonight, it's clear what's at stake in the next 75 days.
 
We can and will win. Join us in the fight: https://t.co/vegxIzIAkN"
40,1296482122832777221,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 16:20:00,27251,190942,,"Donald Trump is not responsible for COVID-19 — but he does bear full responsibility for the failed national response. 

We've got to hold him accountable this November."
41,1296441102770286592,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 13:37:00,4309,23310,DemConvention,"Last night we made history when we nominated @KamalaHarris to be the next Vice President. 

Watch the highlights from night three of the #DemConvention: https://t.co/YMLN65lVRV"
42,1296429516307431424,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 12:50:57,7008,35549,,".@BarackObama led our nation back from the brink of economic collapse. He rallied the world to take on the scourge of terror and the threat of climate change.
When he tells you that our democracy is on the line this fall: listen. Vote.

https://t.co/MtT1Nu2GVs"
43,1296288346545717249,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 03:30:00,2369,13597,,I believe there’s not a single thing we can’t do if we do it together. Chip in to help us build the movement that will beat Donald Trump and put me and @KamalaHarris in the White House. https://t.co/3nXDORqfjB
44,1296286109652193280,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 03:21:07,22874,224254,,"Kamala Harris will be an incredible Vice President.

Now let’s get to work. We don’t have a minute to waste."
45,1296276722892124160,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 02:43:49,36875,235626,,“Donald Trump hasn’t grown into the job because he can’t.” https://t.co/TB3o7KE6GI
46,1296273498164404224,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 02:31:00,15592,117813,,"Hillary: tonight, I’m reminded of one of your favorite sayings — rooted in the faith we both share: “Do all the good you can, for all the people you can, in all the ways you can, for as long as you can.”

Thanks for always living by that, and reminding us to do the same."
47,1296271988126814208,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 02:25:00,3666,18408,DemConvention,"I authored the Violence Against Women Act, and as president I’ll expand our efforts to end gender-based violence. Thank you, @Mariska, @RuthMGlenn, and Carly Dryden for your courage and advocacy. Together, we’ll get this done. #DemConvention https://t.co/2bjnlz4s1w"
48,1296271721578795010,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,TeamJoe,2020-08-20 02:23:56,1145,0,,.@ewarren knows that the only way to defeat Donald Trump is to push for bold change – a change that is rooted in people's power and that dismantles the systems that harm the most marginalized in this country. She trusts @JoeBiden to bring this change.
49,1296271651282321410,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,TeamJoe,2020-08-20 02:23:39,1594,0,,V O T E - @HillaryClinton https://t.co/uw026UGsO4
50,1296271615815307265,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,TeamJoe,2020-08-20 02:23:31,1030,0,,"Here's to the rabble-rousers, rule breakers, and the forces of nature who make good trouble. Our country and our world need you – keep rising. ✊ https://t.co/rmwIteDaWL"
51,1296258902120517633,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 01:33:00,13856,81716,DemConvention,I’ll just say what @billieeilish said: vote like your life depends on it. #DemConvention https://t.co/5ewebNvQGg
52,1296257643653165056,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 01:28:00,3432,16172,DemConvention,"When I hear the words “climate change,” I hear another word: “jobs.” We can solve our climate crisis and our economic crisis at the same time. #DemConvention https://t.co/PZQvGM2uTR"
53,1296255630483894272,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 01:20:00,6622,36891,DemConvention,I’m doing this for Gabby. I’m doing this for so many families who have lost a loved one to gun violence. We’re going to be on the right side of history. #DemConvention https://t.co/DhTCg1jmbr
54,1296255127158841345,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 01:18:00,2075,11197,DemConvention,"I made a promise to families hurt by gun violence to never, ever give up on the fight. Tonight, I make the same promise to you. #DemConvention https://t.co/9dWV7M5vXz"
55,1296253868901142529,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 01:13:00,1491,6177,DemConvention,Our nation’s gun violence epidemic is really a cowardice problem — and there’s a lot of politicians in Washington who haven’t shown half the courage @emma4change has. I hope they’re all paying attention. #DemConvention https://t.co/yZ0xcjB6uG
56,1296251855782031361,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 01:05:00,4230,20877,DemConvention,You heard @KamalaHarris: Your voice is your vote. So get prepared for the election and make a plan for how you’ll cast your ballot. #DemConvention https://t.co/Hy8C4n0lUk
57,1296249856801902594,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 00:57:03,2377,9461,,"We can’t go back to the way things were before these crises, because things weren’t working for far too many Americans.  Tonight, we’ll discuss our plans to build back better and set this nation on a new path. https://t.co/N35wrjKcPj"
58,1296246966381432833,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 00:45:34,5863,23370,,"When Hurricane Maria devastated Puerto Rico, the President threw paper towels and abandoned the victims.

Turns out he even wanted to sell the island. He turned his back on Puerto Ricans, but I promise you this: I never will. https://t.co/BESg95vdTi"
59,1296236756317200384,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-20 00:05:00,20997,222833,,"Let’s make history tonight, @KamalaHarris."
60,1296224173161816064,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-19 23:15:00,4303,23920,,"The truth is, there's not a lot of people whose opinion I valued more than Beau's. When I was deciding who to pick as my running mate, I thought a lot about his friendship with @KamalaHarris and the respect he had for her.

I know he'd be proud of my choice. https://t.co/Lv9E0KgwZG"
61,1296195232858542083,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-19 21:20:00,3728,24739,,"They say choosing your running mate is the most important decision you make when you’re running for president. Well, I’m confident I made the right choice.

Tonight, @KamalaHarris speaks directly to America. Tune in at 9 PM ET: https://t.co/xk0GcSpr50 https://t.co/0kFuobs91Z"
62,1296176609788076034,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-19 20:06:00,5954,47665,,"You are the rock of our family, Jilly. I am and have always been in awe of you. https://t.co/JjoUGatdWn"
63,1296158742115827712,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-19 18:55:00,2888,16061,,"When it comes down to it, Kamala and Doug share the same basic values set that Jill and I do — and it all starts with family. It’s at the very core of who we are. And it’s why I’m confident they’re the best possible partners for the road ahead. https://t.co/VXkmeyOybY"
64,1296134834545283072,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-19 17:20:00,2677,9616,,"We have the power to write the future we want for this country — and it starts at the ballot box this November.

Register to vote today and let’s get to work: https://t.co/Hy8C4n0lUk https://t.co/os2A8lhMIT"
65,1296107655723921415,Joe Biden,JoeBiden,"Wilmington, DE",8826401,28,4913,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",0,JoeBiden,2020-08-19 15:32:00,12383,64094,,The brave citizens of Belarus are showing their voices will not be silenced by terror or torture. The U.S. should support Sviatlana Tsikhanouskaya's call for fair elections. Russia must be told not to interfere—this is not about geopolitics but the right to choose one's leaders.
